"directors","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","writers","primaryName","birthYear","deathYear","primaryProfession","knownForTitles","director_writer_pair"
"nm3006224","tt11378682","tvEpisode","Baby T-Rex","Baby T-Rex","0","2019",NA,"10","Comedy,Talk-Show",7.2,9,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt10079664","tvEpisode","ToeJam & Earl: Back in the Groove","ToeJam & Earl: Back in the Groove","0","2019",NA,"32","Comedy,Talk-Show",7.2,11,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt8256940","tvEpisode","New Punch Out (NES Hack)","New Punch Out (NES Hack)","0","2018",NA,NA,"Comedy,Talk-Show",6.5,14,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4817342","tvEpisode","Doki Doki Panic Super Mario Bros 2 (Famicom Disc System) Part 2","Doki Doki Panic Super Mario Bros 2 (Famicom Disc System) Part 2","0","2015",NA,NA,"Comedy,Talk-Show",7.5,21,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5254002","tvEpisode","Star Wars (Famicom)","Star Wars (Famicom)","0","2015",NA,NA,"Comedy,Talk-Show",7.8,18,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt12262590","tvEpisode","Switch Shop NES & SNES Games","Switch Shop NES & SNES Games","0","2020",NA,NA,"Comedy,Talk-Show",8,7,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5546154","tvEpisode","Action 53 (NES)","Action 53 (NES)","0","2016",NA,NA,"Comedy,Talk-Show",7.2,17,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4545776","tvEpisode","PAX East Live!","PAX East Live!","0","2015",NA,NA,"Comedy,Talk-Show",6.4,17,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt7630200","tvEpisode","Super Mario Odyssey (Switch)","Super Mario Odyssey (Switch)","0","2017",NA,NA,"Comedy,Talk-Show",7.3,15,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4265004","tvEpisode","Mega Man 2: Part 1 (NES)","Mega Man 2: Part 1 (NES)","0","2014",NA,NA,"Comedy,Talk-Show",7.4,20,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt6918716","tvEpisode","Alien vs. Predator (Arcade)","Alien vs. Predator (Arcade)","0","2017",NA,NA,"Comedy,Talk-Show",8.2,12,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt2969456","tvEpisode","NES Golf","NES Golf","0","2012",NA,"13","Comedy,Talk-Show",6.7,32,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4949052","tvEpisode","Super Contra 6 Contra Force (Famicom) Part 2","Super Contra 6 Contra Force (Famicom) Part 2","0","2015",NA,NA,"Comedy,Talk-Show",7.2,18,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4057070","tvEpisode","Double Dragon 2: The Revenge Part 2 (NES)","Double Dragon 2: The Revenge Part 2 (NES)","0","2014",NA,NA,"Comedy,Talk-Show",7.5,21,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt8804190","tvEpisode","ColecoVision part 2","ColecoVision part 2","0","2018",NA,NA,"Comedy,Talk-Show",8.3,11,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt6348662","tvEpisode","Abobo's Big Adventure (PC) Part 2","Abobo's Big Adventure (PC) Part 2","0","2016",NA,NA,"Comedy,Talk-Show",7.9,16,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt3621342","tvEpisode","ToeJam & Earl","ToeJam & Earl","0","2014",NA,NA,"Comedy,Talk-Show",6.5,23,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt6364340","tvEpisode","Fatal Fury Special (Neo Geo)","Fatal Fury Special (Neo Geo)","0","2016",NA,NA,"Comedy,Talk-Show",7.3,15,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt7812826","tvEpisode","Amazing Frog (PC)","Amazing Frog (PC)","0","2018",NA,NA,"Comedy,Talk-Show",7.2,15,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt7603242","tvEpisode","Simons Destiny (PC)","Simons Destiny (PC)","0","2017",NA,NA,"Comedy,Talk-Show",7.4,12,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt3695688","tvEpisode","Super Monkey Ball 2","Super Monkey Ball 2","0","2014",NA,NA,"Comedy,Talk-Show",7,23,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt11603146","tvEpisode","SNES Variety Pack","SNES Variety Pack","0","2020",NA,NA,"Comedy,Talk-Show",7.3,9,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt11044738","tvEpisode","Super C (NES) No Shots Fired","Super C (NES) No Shots Fired","0","2019",NA,NA,"Comedy,Talk-Show",7.8,9,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5840026","tvEpisode","Alex Kidd in Miracle World (Sega Master System)","Alex Kidd in Miracle World (Sega Master System)","0","2016",NA,NA,"Comedy,Talk-Show",7.4,14,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt11386530","tvEpisode","Blazing Chrome (PS4)","Blazing Chrome (PS4)","0","2019",NA,"23","Comedy,Talk-Show",7,10,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt2969450","tvEpisode","Super Mario 4 Rambo","Super Mario 4 Rambo","0","2012",NA,"14","Comedy,Talk-Show",7.2,37,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5821426","tvEpisode","Holy Diver (Famicom)","Holy Diver (Famicom)","0","2016",NA,NA,"Comedy,Talk-Show",6.3,16,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5706232","tvEpisode","DOOM: Knee Deep in the Dead","DOOM: Knee Deep in the Dead","0","2016",NA,NA,"Comedy,Talk-Show",7.3,14,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt10720192","tvEpisode","Mike tricks James into playing the worst Batman game ever!","Mike tricks James into playing the worst Batman game ever!","0","2019",NA,NA,"Comedy,Talk-Show",7.9,14,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt11154904","tvEpisode","Trying out DOOM 2016","Trying out DOOM 2016","0","2019",NA,"11","Comedy,Talk-Show",6.8,8,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt12139414","tvEpisode","Final Fight","Final Fight","0","2020",NA,"30","Comedy,Talk-Show",8.4,8,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4600894","tvEpisode","Teenage Mutant Ninja Turtles III: The Manhattan Project (NES)","Teenage Mutant Ninja Turtles III: The Manhattan Project (NES)","0","2015",NA,NA,"Comedy,Talk-Show",6.8,21,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5645354","tvEpisode","Goat Simulator - Devil Goat","Goat Simulator - Devil Goat","0","2016",NA,NA,"Comedy,Talk-Show",6.2,15,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt8384968","tvEpisode","Polybius","Polybius","0","2018",NA,NA,"Comedy,Talk-Show",7.4,12,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt10606074","tvEpisode","Who will win the Super Nintendo Campus Challenge?","Who will win the Super Nintendo Campus Challenge?","0","2019",NA,NA,"Comedy,Talk-Show",6.9,9,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt7544310","tvEpisode","Ghost House (Sega Master System)","Ghost House (Sega Master System)","0","2017",NA,NA,"Comedy,Talk-Show",7,13,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt10363528","tvEpisode","Playing some NES hacks","Playing some NES hacks","0","2019",NA,"21","Comedy,Talk-Show",7.7,11,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4794532","tvEpisode","Doki Doki Panic Super Mario Bros 2 (Famicom Disc System) Part 1","Doki Doki Panic Super Mario Bros 2 (Famicom Disc System) Part 1","0","2015",NA,NA,"Comedy,Talk-Show",7.8,21,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5085758","tvEpisode","Splatterhouse 2 (Sega Genesis)","Splatterhouse 2 (Sega Genesis)","0","2015",NA,NA,"Comedy,Talk-Show",7.6,17,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4852042","tvEpisode","Burnout 3: Takedown (Playstation 2)","Burnout 3: Takedown (Playstation 2)","0","2015",NA,NA,"Comedy,Talk-Show",7.5,20,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt6581858","tvEpisode","Brutal Doom","Brutal Doom","0","2017",NA,NA,"Comedy,Talk-Show",7,14,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt7067304","tvEpisode","Sailing (Phillips CD-i)","Sailing (Phillips CD-i)","0","2017",NA,NA,"Comedy,Talk-Show",7.5,15,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt3603200","tvEpisode","Dennis the Menace","Dennis the Menace","0","2014",NA,NA,"Comedy,Talk-Show",6.8,25,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt3524436","tvEpisode","Robocop Versus the Terminator","Robocop Versus the Terminator","0","2014",NA,NA,"Comedy,Talk-Show",7.1,25,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt10187568","tvEpisode","R.C. Pro-Am for NES","R.C. Pro-Am for NES","0","2019",NA,"19","Comedy,Talk-Show",7.2,10,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5874342","tvEpisode","Batman Forever with Matt from Super Best Friends Play","Batman Forever with Matt from Super Best Friends Play","0","2016",NA,NA,"Comedy,Talk-Show",7.2,17,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5125644","tvEpisode","Castlevania Bloodlines (Sega Genesis)","Castlevania Bloodlines (Sega Genesis)","0","2015",NA,NA,"Comedy,Talk-Show",7.5,18,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt12221784","tvEpisode","Knights of the Round","Knights of the Round","0","2020",NA,NA,"Comedy,Talk-Show",8.3,7,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt11230432","tvEpisode","Ghoul Patrol (SNES)","Ghoul Patrol (SNES)","0","2019",NA,NA,"Comedy,Talk-Show",7.2,9,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt6482190","tvEpisode","Ivan Drago: Justin Enforcer","Ivan Drago: Justin Enforcer","0","2017",NA,NA,"Comedy,Talk-Show",7.1,16,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5065748","tvEpisode","Famicom Game Super Morial Arms Starring Jean-Claude Van Damme","Famicom Game Super Morial Arms Starring Jean-Claude Van Damme","0","2015",NA,NA,"Comedy,Talk-Show",6.7,20,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt11386588","tvEpisode","Die Hard (PC Engine)","Die Hard (PC Engine)","0","2019",NA,NA,"Comedy,Talk-Show",7.5,10,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt10149694","tvEpisode","Contra for DOS","Contra for DOS","0","2019",NA,"15","Comedy,Talk-Show",7.9,9,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5528822","tvEpisode","Goat Simulator (PC)","Goat Simulator (PC)","0","2016",NA,NA,"Comedy,Talk-Show",7.5,21,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4511418","tvEpisode","Life Force (NES)","Life Force (NES)","0","2015",NA,NA,"Comedy,Talk-Show",6.9,23,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4756302","tvEpisode","The Legend of Zelda (Famicom)","The Legend of Zelda (Famicom)","0","2015",NA,NA,"Comedy,Talk-Show",8,25,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt8546536","tvEpisode","Super Street Fighter II Turbo (3DO)","Super Street Fighter II Turbo (3DO)","0","2018",NA,NA,"Comedy,Talk-Show",7.2,13,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt12745982","tvEpisode","Waterworld (SNES)","Waterworld (SNES)","0","2020",NA,NA,"Comedy,Talk-Show",6.8,10,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt3853538","tvEpisode","Double Dragon (Nes)","Double Dragon (Nes)","0","2014",NA,NA,"Comedy,Talk-Show",7.2,23,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4659442","tvEpisode","Earthworm Jim (Sega Genesis Game)","Earthworm Jim (Sega Genesis Game)","0","2015",NA,NA,"Comedy,Talk-Show",7,21,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5766376","tvEpisode","AVGN II ASSimilation (PC) Part 2","AVGN II ASSimilation (PC) Part 2","0","2016",NA,NA,"Comedy,Talk-Show",7.6,17,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5625170","tvEpisode","Food Fight/Fast Food (Atari 2600 7800)","Food Fight/Fast Food (Atari 2600 7800)","0","2016",NA,NA,"Comedy,Talk-Show",7.2,15,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt5222712","tvEpisode","Donkey Kong Country (SNES)","Donkey Kong Country (SNES)","0","2015",NA,NA,"Comedy,Talk-Show",7.8,21,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt7840494","tvEpisode","Super Mario 3D World - Mystery Box Marathon (Wii U)","Super Mario 3D World - Mystery Box Marathon (Wii U)","0","2018",NA,NA,"Comedy,Talk-Show",7.9,14,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt10327660","tvEpisode","Transformers: Devastation","Transformers: Devastation","0","2019",NA,"14","Comedy,Talk-Show",6.5,11,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt4676860","tvEpisode","Double Dragon (Neo Geo CD Game)","Double Dragon (Neo Geo CD Game)","0","2015",NA,NA,"Comedy,Talk-Show",7.4,23,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3006224","tt7173260","tvEpisode","Super Metroid (SNES) Part 3","Super Metroid (SNES) Part 3","0","2017",NA,NA,"Comedy,Talk-Show",7.8,15,"nm3005544","Mike Matei",NA,NA,"producer,editor,director","tt1747894,tt14348684,tt1230180,tt1653313","nm3006224 - nm3005544"
"nm3766090","tt1644195","tvEpisode","Off to Beat the Nerd","Off to Beat the Nerd","0","2008",NA,NA,"Comedy,Fantasy",6.8,39,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt4692600","tvEpisode","Jurassic World","Jurassic World","0","2015",NA,"21","Comedy,Fantasy",5.3,148,"nm3766090,nm3597657","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090,nm3597657"
"nm3766090","tt1674622","tvEpisode","Theodore Rex","Theodore Rex","0","2010",NA,NA,"Comedy,Fantasy",7.1,86,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt10451666","tvSeries","Doug Reviews","Doug Reviews","0","2010",NA,"20","Talk-Show",4.8,29,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt1915444","tvEpisode","Revenge of the Commercials","Revenge of the Commercials","0","2011",NA,"22","Comedy,Fantasy",8.2,106,"nm3766090,nm3597657","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090,nm3597657"
"nm3766090","tt1644200","tvEpisode","Pokemon the Movie","Pokemon the Movie","0","2008",NA,"13","Comedy,Fantasy",7,153,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt2801776","tvEpisode","Is Parody Dead?","Is Parody Dead?","0","2013",NA,"13","Comedy,Fantasy",7.5,106,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt1748595","tvEpisode","Ask That Guy #48","Ask That Guy #48","0","2010",NA,NA,"Comedy,Short",5.8,7,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt6116612","tvEpisode","Can an Ending Ruin a Film?","Can an Ending Ruin a Film?","0","2016",NA,"12","Comedy,Fantasy",6.4,57,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt5292862","tvEpisode","The Rocketeer","The Rocketeer","0","2013",NA,"3","Documentary,Short",8,11,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt4070208","tvEpisode","Greg Sestero","Greg Sestero","0","2014",NA,"23","Talk-Show",7.7,9,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt1644194","tvEpisode","Nostalgia Chick Winner!","Nostalgia Chick Winner!","0","2008",NA,"2","Comedy,Fantasy",6.1,67,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt2199083","tvEpisode","Dunston Checks In","Dunston Checks In","0","2012",NA,"15","Comedy,Fantasy",6.5,71,"nm3766090,nm3597657","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090,nm3597657"
"nm3766090","tt3131082","tvEpisode","Demo Reel Annoys Rob Paulsen","Demo Reel Annoys Rob Paulsen","0","2012",NA,"5","Comedy",6.5,12,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt2569076","tvEpisode","A Charlie Brown Christmas","A Charlie Brown Christmas","0","2012",NA,"2","Comedy,Short",5.4,10,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt6344048","tvEpisode","Tarzan II","Tarzan II","0","2016",NA,"7","Documentary,Short",6.6,13,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt5289896","tvEpisode","Wreck-It Ralph","Wreck-It Ralph","0","2014",NA,"6","Documentary,Short",7.1,10,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt5289818","tvEpisode","The Love Bug","The Love Bug","0","2013",NA,"5","Documentary,Short",8,11,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt1644221","tvEpisode","TMNT","TMNT","0","2009",NA,"20","Comedy,Fantasy",6.9,91,"nm3766090,nm3597657","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090,nm3597657"
"nm3766090","tt5292866","tvEpisode","Tales from Earthsea","Tales from Earthsea","0","2014",NA,"7","Documentary,Short",7,11,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt1644192","tvEpisode","Nicktoons","Nicktoons","0","2009",NA,"17","Comedy,Fantasy",7.4,96,"nm3766090,nm3597657","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090,nm3597657"
"nm3766090","tt1915446","tvEpisode","Little Nemo","Little Nemo","0","2011",NA,"23","Comedy,Fantasy",6.7,74,"nm3766090,nm3597657","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090,nm3597657"
"nm3766090","tt1748602","tvEpisode","Ask That Guy #54","Ask That Guy #54","0","2010",NA,NA,"Comedy,Short",6.8,9,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt4250416","tvEpisode","Care Bears Nutcracker Suite","Care Bears Nutcracker Suite","0","2014",NA,"22","Comedy,Fantasy",7.7,73,"nm3766090,nm3597657","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090,nm3597657"
"nm3766090","tt1644196","tvEpisode","Old vs. New: Batman vs. the Dark Knight","Old vs. New: Batman vs. the Dark Knight","0","2009",NA,"14","Comedy,Fantasy",7.5,112,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt7782156","tvEpisode","High School Musical 2","High School Musical 2","0","2017",NA,NA,"Documentary,Short",7.4,12,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt6375088","tvEpisode","The Top 11 Worst Movie Sequels","The Top 11 Worst Movie Sequels","0","2017",NA,"29","Comedy,Fantasy",6,93,"nm3766090","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090"
"nm3766090","tt2865394","tvEpisode","Transformers: DVD","Transformers: DVD","0","2013",NA,NA,"Comedy",6.4,10,"nm3766090,nm3597657","Doug Walker","1981",NA,"writer,producer,director","tt1757779,tt1746682,tt1635327,tt2270382","nm3766090 - nm3766090,nm3597657"
