"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","directors","writers","director_writer_pair"
"tt7683108","tvEpisode","Justin Verlander/Jay Pharoah/Langhorne Slim","Justin Verlander/Jay Pharoah/Langhorne Slim","0","2017",NA,"42","Comedy,Music,Talk-Show",5.4,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7683112","tvEpisode","Eric McCormack/Rob Riggle/Tom Thakkar","Eric McCormack/Rob Riggle/Tom Thakkar","0","2017",NA,"42","Comedy,Music,Talk-Show",6.8,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7683116","tvEpisode","Josh Hutcherson/Daveed Diggs/Talib Kweli and Anderson.Paak","Josh Hutcherson/Daveed Diggs/Talib Kweli and Anderson.Paak","0","2017",NA,"42","Comedy,Music,Talk-Show",6.8,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7690336","tvEpisode","Sonic 2006: Part 2","Sonic 2006: Part 2","0","2017",NA,"14","Comedy,Fantasy,Sci-Fi",7.1,115,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt7692256","tvEpisode","Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri","0","2017",NA,NA,"Comedy,Talk-Show",6.5,17,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7697584","tvEpisode","Under Wraps","Under Wraps","0","2017",NA,NA,"Documentary,Short",7.6,11,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7697912","tvEpisode","Dan Rather/Ana Gasteyer/Ty Segall","Dan Rather/Ana Gasteyer/Ty Segall","0","2017",NA,"42","Comedy,Music,Talk-Show",6,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7697940","tvEpisode","Jean-Claude Van Damme/Barkhad Abdi/Dina Hashem","Jean-Claude Van Damme/Barkhad Abdi/Dina Hashem","0","2017",NA,"42","Comedy,Music,Talk-Show",9.2,16,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7698000","tvEpisode","Denis Leary/Frankie Shaw/Khalid Rahmaan","Denis Leary/Frankie Shaw/Khalid Rahmaan","0","2017",NA,"42","Comedy,Music,Talk-Show",7.6,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7698002","tvEpisode","Patton Oswalt/Andy Serkis/Royal Blood","Patton Oswalt/Andy Serkis/Royal Blood","0","2017",NA,"42","Comedy,Music,Talk-Show",7.2,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7701148","tvEpisode","Halloweentown","Halloweentown","0","2017",NA,"6","Documentary,Short",7,11,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7701830","tvEpisode","James Bond Jr. #1","James Bond Jr. #1","0","2018",NA,NA,"Comedy,Sci-Fi",5.8,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt7701834","tvEpisode","Legion of Superheroes: The Great Darkness Saga","Legion of Superheroes: The Great Darkness Saga","0","2018",NA,NA,"Comedy,Sci-Fi",7.4,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt7701836","tvEpisode","My Top 15 Favorite Episodes of AT4W","My Top 15 Favorite Episodes of AT4W","0","2018",NA,"35","Comedy,Sci-Fi",6.8,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt7701856","tvEpisode","Mars Attacks!","Mars Attacks!","0","2018",NA,"25","Comedy,Fantasy",5.9,71,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7701860","tvEpisode","Lara Croft: Tomb Raider","Lara Croft: Tomb Raider","0","2018",NA,"31","Comedy,Fantasy",7.2,70,"nm3766090","nm3766090,nm3597657","nm3766090 - nm3766090,nm3597657"
"tt7701862","tvEpisode","Top 11 GOOD Adam Sandler Movies","Top 11 GOOD Adam Sandler Movies","0","2018",NA,"28","Comedy,Fantasy",7,66,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7701864","tvEpisode","Yogi Bear","Yogi Bear","0","2018",NA,"23","Comedy,Fantasy",6.9,73,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7704318","tvEpisode","Zenon: Girl of the 21st Century","Zenon: Girl of the 21st Century","0","2017",NA,NA,"Documentary,Short",7.5,9,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7707790","tvEpisode","Rygar (NES) Part 2","Rygar (NES) Part 2","0","2017",NA,NA,"Comedy,Talk-Show",7.3,13,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt7708722","tvEpisode","Can of Worms","Can of Worms","0","2017",NA,NA,"Documentary,Short",7.9,11,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7708964","tvEpisode","The Believer's Heaven","The Believer's Heaven","0","2018",NA,"25","Comedy",9,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt7708968","tvEpisode","The Buttercream Gang in Secret of Treasure Mountain","The Buttercream Gang in Secret of Treasure Mountain","0","2018",NA,"23","Comedy",8.5,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt7715846","tvEpisode","The Thirteenth Year","The Thirteenth Year","0","2017",NA,NA,"Documentary,Short",7.5,8,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7717134","tvEpisode","Smart House","Smart House","0","2017",NA,NA,"Documentary,Short",7.6,9,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7718126","tvEpisode","Charlie's Angels (GameCube)","Charlie's Angels (GameCube)","0","2017",NA,"10","Comedy,Fantasy,Sci-Fi",7,105,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt7720932","tvEpisode","Zenon 2: The Zequel","Zenon 2: The Zequel","0","2017",NA,NA,"Documentary,Short",7.5,8,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7722118","tvEpisode","James Franco & Ari Graynor/Noomi Rapace/Gary Clark Jr.","James Franco & Ari Graynor/Noomi Rapace/Gary Clark Jr.","0","2017",NA,"42","Comedy,Music,Talk-Show",8.1,12,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7722124","tvEpisode","Owen Wilson/Flula Borg/Noah Gardenswartz","Owen Wilson/Flula Borg/Noah Gardenswartz","0","2017",NA,"42","Comedy,Music,Talk-Show",7,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7722126","tvEpisode","Jack Black/Kate Hudson","Jack Black/Kate Hudson","0","2017",NA,"42","Comedy,Music,Talk-Show",7.6,12,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7728258","tvEpisode","Jumanji: Welcome to the Jungle","Jumanji: Welcome to the Jungle","0","2017",NA,NA,"Comedy,Talk-Show",5.6,15,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7729852","tvEpisode","The Luck of the Irish","The Luck of the Irish","0","2017",NA,NA,"Documentary,Short",7.7,8,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7729854","tvEpisode","Jett Jackson: The Movie","Jett Jackson: The Movie","0","2017",NA,NA,"Documentary,Short",7.3,9,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7732658","tvEpisode","Halloweentown II: Kalabar's Revenge","Halloweentown II: Kalabar's Revenge","0","2017",NA,NA,"Documentary,Short",7.7,8,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7736136","tvEpisode","Gremlins 2: The New Batch (NES)","Gremlins 2: The New Batch (NES)","0","2017",NA,NA,"Comedy,Talk-Show",7.6,14,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt7737392","tvEpisode","Cadet Kelly","Cadet Kelly","0","2017",NA,NA,"Documentary,Short",7.7,7,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7740152","short","Psychotronika","Psychotronika","0","2017",NA,"4","Horror,Short,Thriller",7.2,37,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt7741042","tvEpisode","The Even Stevens Movie","The Even Stevens Movie","0","2017",NA,"4","Documentary,Short",7.9,9,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7741398","tvEpisode","Star Wars: The Last Jedi","Star Wars: The Last Jedi","0","2017",NA,NA,"Comedy,Talk-Show",6.4,43,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7748056","tvEpisode","The Cheetah Girls","The Cheetah Girls","0","2017",NA,NA,"Documentary,Short",7.9,12,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7748370","tvEpisode","Star Wars: Masters of Teras Kasi (PS1)","Star Wars: Masters of Teras Kasi (PS1)","0","2017",NA,"9","Comedy,Fantasy,Sci-Fi",7.3,101,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt7751940","tvEpisode","Kim Possible: A Sitch in Time","Kim Possible: A Sitch in Time","0","2017",NA,NA,"Documentary,Short",7.4,9,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7754974","tvEpisode","Star Wars: The Last Jedi - Spoiler Review","Star Wars: The Last Jedi - Spoiler Review","0","2017",NA,NA,"Comedy,Talk-Show",7,28,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7756076","tvEpisode","Zenon: Z3","Zenon: Z3","0","2017",NA,NA,"Documentary,Short",8,7,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7758542","tvEpisode","A Surprise for the Paynes","A Surprise for the Paynes","0","2018",NA,NA,"Comedy",7.9,23,"nm1347153","nm1347153","nm1347153 - nm1347153"
"tt7758546","tvEpisode","Revelations of Payne","Revelations of Payne","0","2018",NA,NA,"Comedy",7.8,18,"nm1347153","nm1347153","nm1347153 - nm1347153"
"tt7758924","tvEpisode","The Proud Family Movie","The Proud Family Movie","0","2017",NA,NA,"Documentary,Short",7.3,9,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7762328","tvEpisode","Lightspan Adventures (PS1)","Lightspan Adventures (PS1)","0","2017",NA,"16","Comedy,Fantasy,Sci-Fi",7.2,101,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt7763910","tvEpisode","The Immortal (NES)","The Immortal (NES)","0","2017",NA,NA,"Comedy,Talk-Show",7.5,12,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt7768420","tvEpisode","High School Musical","High School Musical","0","2017",NA,NA,"Documentary,Short",8.1,9,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7768456","tvEpisode","Twitches","Twitches","0","2017",NA,NA,"Documentary,Short",8,9,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7768458","tvEpisode","The Cheetah Girls 2","The Cheetah Girls 2","0","2017",NA,NA,"Documentary,Short",7.8,7,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7772478","tvEpisode","Ferdinand","Ferdinand","0","2017",NA,NA,"Comedy,Talk-Show",6.8,6,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7776338","tvEpisode","Halloweentown High","Halloweentown High","0","2017",NA,NA,"Documentary,Short",8,7,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7776346","tvEpisode","Kim Possible: So the Drama","Kim Possible: So the Drama","0","2017",NA,NA,"Documentary,Short",7.5,8,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7776912","tvEpisode","Dirty Harry","Dirty Harry","0","2018",NA,"12","Comedy,Fantasy,Sci-Fi",7.1,104,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt7778296","tvEpisode","Call Me By Your Name","Call Me By Your Name","0","2017",NA,NA,"Comedy,Talk-Show",6.8,19,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7779550","tvEpisode","Return to Halloweentown","Return to Halloweentown","0","2017",NA,NA,"Documentary,Short",7.8,7,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7782156","tvEpisode","High School Musical 2","High School Musical 2","0","2017",NA,NA,"Documentary,Short",7.4,12,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7784618","tvEpisode","Twitches Too","Twitches Too","0","2017",NA,NA,"Documentary,Short",7.8,7,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7786568","tvEpisode","Camp Rock","Camp Rock","0","2017",NA,NA,"Documentary,Short",7.2,10,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7786684","tvEpisode","Snow Bros. (NES)","Snow Bros. (NES)","0","2017",NA,NA,"Comedy,Talk-Show",7.2,13,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt7786820","tvEpisode","All the Money in the World","All the Money in the World","0","2017",NA,NA,"Comedy,Talk-Show",6.9,12,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7790672","tvEpisode","Wizards of Waverly Place: The Movie","Wizards of Waverly Place: The Movie","0","2017",NA,NA,"Documentary,Short",7.5,8,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7798320","tvEpisode","Molly's Game","Molly's Game","0","2017",NA,NA,"Comedy,Talk-Show",7.2,11,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7798472","tvEpisode","Camp Rock 2","Camp Rock 2","0","2017",NA,NA,"Documentary,Short",7.1,10,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7798480","tvEpisode","The Suite Life Movie","The Suite Life Movie","0","2017",NA,NA,"Documentary,Short",7.5,8,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7803428","tvEpisode","Phineas and Ferb the Movie","Phineas and Ferb the Movie","0","2017",NA,NA,"Documentary,Short",7.4,10,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7805930","tvEpisode","The Best Movies of 2017","The Best Movies of 2017","0","2017",NA,"13","Comedy,Talk-Show",6.4,20,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7805936","tvEpisode","EarthBound","EarthBound","0","2018",NA,"39","Comedy,Fantasy,Sci-Fi",8.7,164,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt7808362","tvEpisode","Descendants","Descendants","0","2017",NA,"6","Documentary,Short",7.2,12,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7808634","tvEpisode","The Worst Movies of 2017","The Worst Movies of 2017","0","2017",NA,"8","Comedy,Talk-Show",7.5,15,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7810706","movie","That movie Is Not Star Wars. Episode VII. Last Jedi","That movie Is Not Star Wars. Episode VII. Last Jedi","0","2017",NA,"131","Drama",6.2,53,"nm7702935","nm7702935","nm7702935 - nm7702935"
"tt7812826","tvEpisode","Amazing Frog (PC)","Amazing Frog (PC)","0","2018",NA,NA,"Comedy,Talk-Show",7.2,15,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt7813332","tvEpisode","I Am Here... Now","I Am Here... Now","0","2018",NA,"24","Comedy",8.8,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt7813334","tvEpisode","The Little Cars 2: Rodopolis Adventures","The Little Cars 2: Rodopolis Adventures","0","2018",NA,"19","Comedy",8.1,11,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt7813336","tvEpisode","Ed","Ed","0","2018",NA,"23","Comedy",8.6,15,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt7813342","tvEpisode","Horton Hears a Who","Horton Hears a Who","0","2018",NA,"14","Comedy,Fantasy",6.8,54,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7813346","tvEpisode","Freakazoid!","Freakazoid!","0","2018",NA,"25","Comedy,Fantasy",6.8,50,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7813348","tvEpisode","Descendants 2","Descendants 2","0","2017",NA,"6","Documentary,Short",8,13,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt7814346","tvEpisode","You're the Best French Fry Ever","You're the Best French Fry Ever","0","2018",NA,"43","Adventure,Family,Game-Show",7.3,73,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt7814348","tvEpisode","It's Gonna Be a Fragrant Day","It's Gonna Be a Fragrant Day","0","2018",NA,"43","Adventure,Family,Game-Show",7.6,65,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt7820720","short","Red network","Red network","0","2018",NA,"4","Drama,Horror,Sci-Fi",6,48,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt7826192","tvEpisode","Insidious: The Last Key","Insidious: The Last Key","0","2018",NA,NA,"Comedy,Talk-Show",6,8,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7834072","tvEpisode","Overlooked & Underrated Movies of 2017","Overlooked & Underrated Movies of 2017","0","2018",NA,NA,"Comedy,Talk-Show",6,8,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7840494","tvEpisode","Super Mario 3D World - Mystery Box Marathon (Wii U)","Super Mario 3D World - Mystery Box Marathon (Wii U)","0","2018",NA,NA,"Comedy,Talk-Show",7.9,14,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt7851430","short","Darkness devours my soul from the inside of my mother-in-law's heart","Darkness devours my soul from the inside of my mother-in-law's heart","0","2018",NA,"1","Horror,Short",7.4,27,"nm7702935","nm7702935","nm7702935 - nm7702935"
"tt7854462","tvEpisode","Phantom Thread","Phantom Thread","0","2018",NA,NA,"Comedy,Talk-Show",6.2,12,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7857338","tvEpisode","Allison Janney/Pete Holmes/Daniel Sloss","Allison Janney/Pete Holmes/Daniel Sloss","0","2018",NA,"42","Comedy,Music,Talk-Show",5.9,11,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7857340","tvEpisode","Curtis '50 Cent' Jackson/Rebecca Romijn/Dashboard Confessional","Curtis '50 Cent' Jackson/Rebecca Romijn/Dashboard Confessional","0","2018",NA,"42","Comedy,Music,Talk-Show",6.5,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7857342","tvEpisode","Molly Shannon/Aaron Sorkin/Mo Welch","Molly Shannon/Aaron Sorkin/Mo Welch","0","2018",NA,"42","Comedy,Music,Talk-Show",6.9,10,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7857344","tvEpisode","Anderson Cooper/Selma Blair/Grizzly Bear","Anderson Cooper/Selma Blair/Grizzly Bear","0","2018",NA,"42","Comedy,Music,Talk-Show",6.6,11,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7860886","tvEpisode","Gotta Put Your Sole Into It","Gotta Put Your Sole Into It","0","2018",NA,"87","Adventure,Family,Game-Show",7.5,62,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt7861084","short","Faces of death","Faces of death","0","2018",NA,NA,"Documentary,Drama,Horror",8,6,"nm7702935","nm7702935","nm7702935 - nm7702935"
"tt7863088","short","Peppa","Peppa","0","2018",NA,"1","Animation,Horror,Short",8.3,27,"nm7702935","nm7702935","nm7702935 - nm7702935"
"tt7868652","tvEpisode","The Commuter","The Commuter","0","2018",NA,NA,"Comedy,Talk-Show",5.9,8,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7873838","short","Cinemassacre's Bat-a-Thon","Cinemassacre's Bat-a-Thon","0","2008",NA,"30","Comedy,Short",7.2,10,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt7873926","tvEpisode","The Top 10 Cinema Snob Moments of 2017","The Top 10 Cinema Snob Moments of 2017","0","2018",NA,"19","Comedy",7.2,5,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt7877638","tvEpisode","Super Mario 3D World - Champion's Road (Wii U)","Super Mario 3D World - Champion's Road (Wii U)","0","2018",NA,NA,"Comedy,Talk-Show",7.8,12,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt7879140","tvEpisode","12 Angry Men","12 Angry Men","0","2018",NA,"12","Comedy,Talk-Show",8.4,15,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7884810","tvEpisode","How To Use Instagram Stories and be ToTaLLy AwEsOmE!","How To Use Instagram Stories and be ToTaLLy AwEsOmE!","0","2016",NA,NA,"News",8,18,"nm4440179","nm4440179","nm4440179 - nm4440179"
"tt7884816","tvEpisode","Nintendo Switch Breakdown! All You Need to Know Before Buying!","Nintendo Switch Breakdown! All You Need to Know Before Buying!","0","2016",NA,NA,"News",8,18,"nm4440179","nm4440179","nm4440179 - nm4440179"
"tt7891902","tvEpisode","Sharon Stone/Luke Evans/Ismo","Sharon Stone/Luke Evans/Ismo","0","2018",NA,"42","Comedy,Music,Talk-Show",7.1,10,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7891906","tvEpisode","Kathy Bates/Louie Anderson/Tune-Yards","Kathy Bates/Louie Anderson/Tune-Yards","0","2018",NA,"42","Comedy,Music,Talk-Show",7,11,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7891912","tvEpisode","DJ Khaled/Natasha Leggero/The Ghost of Paul Revere","DJ Khaled/Natasha Leggero/The Ghost of Paul Revere","0","2018",NA,"42","Comedy,Music,Talk-Show",7.7,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7891920","tvEpisode","Lisa Kudrow/Tom Segura/Sam Morril","Lisa Kudrow/Tom Segura/Sam Morril","0","2018",NA,"42","Comedy,Music,Talk-Show",7.2,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7896652","tvEpisode","A Confrontation of Payne","A Confrontation of Payne","0","2018",NA,NA,"Comedy",7.8,14,"nm1347153","nm1347153","nm1347153 - nm1347153"
"tt7897892","tvEpisode","Mary and the Witch's Flower","Mary and the Witch's Flower","0","2018",NA,NA,"Comedy,Talk-Show",5.6,8,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7897906","tvEpisode","Cleaning Up the Payne","Cleaning Up the Payne","0","2018",NA,NA,"Comedy",7.5,11,"nm1347153","nm1347153","nm1347153 - nm1347153"
"tt7897916","tvEpisode","12 Strong","12 Strong","0","2018",NA,NA,"Comedy,Talk-Show",7,11,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7903524","tvEpisode","Den of Thieves","Den of Thieves","0","2018",NA,NA,"Comedy,Talk-Show",6.8,6,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7904114","tvEpisode","Paddington 2","Paddington 2","0","2018",NA,NA,"Comedy,Talk-Show",7.8,10,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7913092","tvEpisode","Disney Crossy Road (iPad)","Disney Crossy Road (iPad)","0","2018",NA,NA,"Comedy,Talk-Show",7.1,15,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt7917840","short","Cable car","Cable car","0","2018",NA,"4","Drama,Horror,Sci-Fi",8,34,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt7919572","tvEpisode","The Claws Are Out","The Claws Are Out","0","2018",NA,"43","Adventure,Family,Game-Show",7.6,61,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt7921494","short","Inquisitor","Inquisitor","0","2018",NA,"7","Horror,Short,Thriller",8.1,34,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt7925330","tvEpisode","Wobbly Tables","Wobbly Tables","0","2018",NA,"2","Comedy",7.5,31,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt7926502","tvEpisode","Maze Runner: The Death Cure","Maze Runner: The Death Cure","0","2018",NA,NA,"Comedy,Talk-Show",4.7,17,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7933276","tvEpisode","Aaron Paul/D'Arcy Carden/Kellen Erskine","Aaron Paul/D'Arcy Carden/Kellen Erskine","0","2018",NA,"42","Comedy,Music,Talk-Show",7.1,11,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7933284","tvEpisode","Kevin Nealon/Martin Freeman/Jordan Temple","Kevin Nealon/Martin Freeman/Jordan Temple","0","2018",NA,"42","Comedy,Music,Talk-Show",7.4,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7933452","tvEpisode","Infinity War","Infinity War","0","2018",NA,NA,"Comedy,Sci-Fi",6.9,21,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt7933454","tvEpisode","World War Hulk","World War Hulk","0","2018",NA,NA,"Comedy,Sci-Fi",7.6,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt7933456","tvEpisode","Final Crisis","Final Crisis","0","2018",NA,NA,"Comedy,Sci-Fi",7.2,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt7939064","tvEpisode","Lords of Thunder (TurboDuo/PC Engine CD)","Lords of Thunder (TurboDuo/PC Engine CD)","0","2018",NA,NA,"Comedy,Talk-Show",7.3,13,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt7950196","tvEpisode","All's Fair in Love and War","All's Fair in Love and War","0","2018",NA,"86","Adventure,Family,Game-Show",7.7,60,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt7956620","tvEpisode","Winchester","Winchester","0","2018",NA,NA,"Comedy,Talk-Show",5.4,6,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7959542","tvEpisode","A Fugitive in Payne","A Fugitive in Payne","0","2018",NA,NA,"Comedy",7.9,11,"nm1347153","nm1347153","nm1347153 - nm1347153"
"tt7960656","tvEpisode","The Waiting Game","The Waiting Game","0","2018",NA,NA,"Comedy",8.2,9,"nm1347153","nm1347153","nm1347153 - nm1347153"
"tt7961748","tvEpisode","Bill Burr/Chelsea Peretti/Seann Walsh","Bill Burr/Chelsea Peretti/Seann Walsh","0","2018",NA,"42","Comedy,Music,Talk-Show",7.1,11,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7961762","tvEpisode","Kumail Nanjiani/Van Jones/Judah & the Lion","Kumail Nanjiani/Van Jones/Judah & the Lion","0","2018",NA,"42","Comedy,Music,Talk-Show",6.8,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt7968472","tvEpisode","The Cloverfield Paradox","The Cloverfield Paradox","0","2018",NA,NA,"Comedy,Talk-Show",5.9,16,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7969174","tvEpisode","Lookin' at Hacks","Lookin' at Hacks","0","2018",NA,NA,"Comedy,Talk-Show",7.3,15,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt7974968","tvEpisode","Kissing A Fool","Kissing A Fool","0","2018",NA,"22","Comedy",8.2,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt7974970","tvEpisode","Three to Tango","Three to Tango","0","2018",NA,"26","Comedy",8,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt7974972","tvEpisode","Tugrats","Tugrats","0","2018",NA,"8","Comedy",7.9,11,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt7974974","tvEpisode","Death Wish 3","Death Wish 3","0","2018",NA,"24","Comedy",7.2,11,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt7974976","tvEpisode","Marci X","Marci X","0","2018",NA,"28","Comedy",8.8,13,"nm1121649","nm1121649","nm1121649 - nm1121649"
